trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20220621,3140,197,224
20220621,3150,409,489
20220621,3160,3501,3490
20220621,3170,75,75
20220621,3180,465,479
20220621,3190,422,396
20220621,3210,189,184
20220621,3220,1427,1422
20220621,3230,3423,3482
20220621,3240,380,362
20220621,3250,1176,1139
20220621,3260,298,258
20220621,3270,942,926
20220621,3280,1128,1095
20220621,3290,651,649
20220621,3300,9810,9727
20220621,3310,885,898
20220621,3320,1654,1665
20220621,3330,294,334
20220621,3340,2417,2496
20220621,3350,283,350
20220621,3360,5742,5813
20220621,3370,457,463
20220621,3380,334,334
20220621,3390,3387,3337
20220621,3400,218,224
20220621,3410,515,504
20220621,3420,1150,1125
20220621,3430,407,387
20220621,3431,5,6
20220621,3432,34,35
20220621,3433,12,6
20220621,3434,39,46
20220621,3435,22,23
20220621,3436,16,15
20220621,3450,356,320
20220621,3460,77,79
20220621,3470,2625,2629
20220621,3480,873,846
20220621,3490,55,63
20220621,4050,809,753
20220621,4060,848,855
20220621,4070,475,471
20220621,4080,4926,4924
20220621,4090,281,274
20220621,4100,93,87
20220621,4110,275,263
20220621,4120,2855,2759
20220621,4130,361,396
20220621,4140,263,274
20220621,4150,698,692
20220621,4160,92,98
20220621,4170,1780,1817
20220621,4180,848,790
20220621,4190,1187,1115
20220621,4200,1367,1317
20220621,4210,1768,1749
20220621,4220,12662,12708
20220621,4250,514,568
20220621,4260,371,387
20220621,4270,223,239
20220621,4271,292,266
20220621,4272,1230,1278
20220621,4290,667,656
20220621,4300,900,907
20220621,4310,1340,1330
20220621,4320,674,711
20220621,4330,1318,1245
20220621,4340,5198,5162
20220621,4350,347,368
20220621,4360,405,376
20220621,4370,568,570
20220621,4380,169,175
20220621,4390,357,369
20220621,4400,6570,6692
20220621,4410,506,468
20220621,4420,582,614
20220621,4430,567,533
20220621,4440,2563,2442
20220621,4450,307,267
20220621,4460,541,512
20220621,4470,87,97
20220621,5000,5297,5443
20220621,5010,133,141
20220621,5020,85,88
20220621,5030,403,419
20220621,5040,166,163
20220621,5050,1933,1934
20220621,5060,110,112
20220621,5070,250,226
20220621,5080,22,20
20220621,5090,250,265
20220621,5100,72,77
20220621,5110,44,49
20220621,5120,507,517
20220621,5130,13,0
20220621,5160,0,2
20220621,5190,95,101
20220621,5200,11,28
20220621,5210,173,202
20220621,5220,102,111
20220621,5230,308,302
20220621,5240,6,5
20220621,6000,3603,3407
20220621,6010,5,6
20220621,6020,117,99
20220621,6030,25,20
20220621,6040,2,0
20220621,6050,387,336
20220621,6060,3,3
20220621,6070,567,498
20220621,6080,79,74
20220621,6090,6,6
20220621,6100,14,10
20220621,6110,841,830
20220621,6120,9,8
20220621,6130,448,426
20220621,6140,39,28
20220621,6150,7,4
20220621,6160,267,295
20220621,6170,42,27
20220621,6180,256,252
20220621,6190,17,18
20220621,6200,10,9
20220621,6210,50,42
20220621,6220,199,189
20220621,6230,5,7
20220621,6240,781,196
20220621,6250,368,400
20220621,7000,6371,5877
20220621,7010,103,91
20220621,7020,2,16
20220621,7030,235,259
20220621,7040,12,14
20220621,7050,42,47
20220621,7060,764,743
20220621,7070,8,2
20220621,7080,15,10
20220621,7090,599,634
20220621,7100,152,146
20220621,7110,16,17
20220621,7120,405,440
20220621,7130,479,526
20220621,7140,3,3
20220621,7150,395,405
20220621,7160,3061,2917
20220621,7170,16,12
20220621,7180,93,89
20220621,7190,2398,2503
20220621,7200,88,88
20220621,7210,894,956
20220621,7220,57,80
20220621,7230,805,748
20220621,7240,62,84
20220621,7250,37,48
20220621,7260,149,137
20220621,7270,81,57
20220621,7280,8,11
20220621,7290,606,669
20220621,7300,136,132
20220621,7310,497,547
20220621,7320,119,120
20220621,7330,71,108
20220621,7331,20,23
20220621,7332,207,217
20220621,7333,15,25
20220621,7334,32,22
20220621,7335,89,83
20220621,7336,100,110
20220621,7350,255,228
20220621,7360,2728,2790
20220621,7361,32,34
20220621,7362,90,89
20220621,7380,559,555
20220621,7390,407,393
20220622,0900,5231,5041
20220622,0910,1055,1081
20220622,0920,1887,1733
20220622,0930,4679,4726
20220622,0940,1999,2010
20220622,0950,1707,1434
20220622,0960,8189,8478
20220622,0970,9867,9984
20220622,0980,8994,9299
20220622,0990,12699,12905
20220622,1000,37919,37503
20220622,1010,3256,3225
20220622,1020,14447,14211
20220622,1030,2211,2087
20220622,1040,10362,10467
20220622,1050,873,858
20220622,1060,1183,1190
20220622,1070,6102,6191
20220622,1080,17202,17727
20220622,1090,6375,6269
20220622,1100,14563,14902
20220622,1110,4339,4059
20220622,1120,3263,3100
20220622,1130,1118,1118
20220622,1140,53,62
20220622,1150,461,482
20220622,1160,2269,2321
20220622,1170,3205,3322
20220622,1180,3469,3090
20220622,1190,1735,1745
20220622,1191,166,143
20220622,1192,1060,1096
20220622,1193,382,403
20220622,1194,1684,1743
20220622,1201,33,40
20220622,1202,73,71
20220622,1203,291,278
20220622,1204,53,52
20220622,1205,31,31
20220622,1206,14,17
20220622,1207,3,2
20220622,1208,116,109
20220622,1210,11099,10969
20220622,1220,747,728
20220622,1230,421,415
20220622,1240,162,166
20220622,1250,5112,5206
20220622,2110,19,25
20220622,2120,63,52
20220622,2130,1048,1033
20220622,2140,19,22
20220622,2150,263,276
20220622,2160,45,41
20220622,2170,451,448
20220622,2180,891,891
20220622,2190,130,134
20220622,2200,1093,1082
20220622,2210,59,48
20220622,2220,544,545
20220622,2230,1088,1112
20220622,2240,161,154
20220622,2250,261,234
20220622,2260,126,88
20220622,3140,182,195
20220622,3150,388,430
20220622,3160,3646,3580
20220622,3170,80,84
20220622,3180,517,504
20220622,3190,413,423
20220622,3210,223,228
20220622,3220,1368,1372
20220622,3230,3416,3620
20220622,3240,396,384
20220622,3250,1156,1119
20220622,3260,271,244
20220622,3270,982,947
20220622,3280,1136,1166
20220622,3290,699,669
20220622,3300,9925,10111
20220622,3310,892,869
20220622,3320,1678,1651
20220622,3330,294,289
20220622,3340,2801,2601
20220622,3350,278,347
20220622,3360,5950,6033
20220622,3370,501,502
20220622,3380,355,374
20220622,3390,3545,3570
20220622,3400,248,247
20220622,3410,543,545
20220622,3420,1184,1180
20220622,3430,458,473
20220622,3431,11,7
20220622,3432,31,35
20220622,3433,6,6
20220622,3434,62,66
20220622,3435,48,27
20220622,3436,27,24
20220622,3450,323,316
20220622,3460,81,84
20220622,3470,2694,2742
20220622,3480,897,874
20220622,3490,66,80
20220622,4050,833,771
20220622,4060,884,901
20220622,4070,448,463
20220622,4080,5018,5058
20220622,4090,323,299
20220622,4100,82,75
20220622,4110,275,264
20220622,4120,2825,2804
20220622,4130,372,387
20220622,4140,284,260
20220622,4150,699,733
20220622,4160,109,112
20220622,4170,1867,1832
20220622,4180,858,833
20220622,4190,1189,1090
20220622,4200,1386,1404
20220622,4210,1769,1750
20220622,4220,12829,12976
20220622,4250,558,621
20220622,4260,424,390
20220622,4270,227,223
20220622,4271,296,280
20220622,4272,1426,1321
20220622,4290,716,679
20220622,4300,939,936
20220622,4310,1335,1377
20220622,4320,713,757
20220622,4330,1184,1145
20220622,4340,5238,5476
20220622,4350,372,368
20220622,4360,424,393
20220622,4370,533,544
20220622,4380,167,172
20220622,4390,365,386
20220622,4400,6769,6952
20220622,4410,503,535
20220622,4420,616,640
20220622,4430,560,529
20220622,4440,2443,2435
20220622,4450,291,261
20220622,4460,560,554
20220622,4470,85,102
20220622,5000,5447,5559
20220622,5010,141,151
20220622,5020,80,95
20220622,5030,462,412
20220622,5040,157,145
20220622,5050,2028,1995
20220622,5060,110,113
20220622,5070,219,212
20220622,5080,24,27
20220622,5090,269,260
20220622,5100,75,82
20220622,5110,36,66
20220622,5120,499,559
20220622,5130,31,0
20220622,5160,1,2
20220622,5190,81,93
20220622,5200,6,2
20220622,5210,176,180
20220622,5220,93,81
20220622,5230,305,306
20220622,5240,7,15
20220622,6000,3383,3387
20220622,6010,4,9
20220622,6020,129,106
20220622,6030,23,30
20220622,6040,1,5
20220622,6050,400,348
20220622,6060,4,2
20220622,6070,483,463
20220622,6080,107,95
20220622,6090,5,7
20220622,6100,15,16
20220622,6110,917,787
20220622,6120,6,5
20220622,6130,370,348
20220622,6140,19,30
20220622,6150,2,0
20220622,6160,288,290
20220622,6170,37,27
20220622,6180,256,246
20220622,6190,17,17
20220622,6200,18,10
20220622,6210,48,45
20220622,6220,214,203
20220622,6230,7,8
20220622,6240,505,155
20220622,6250,328,339
20220622,7000,5930,5995
20220622,7010,82,83
20220622,7020,3,7
20220622,7030,267,281
20220622,7040,24,21
20220622,7050,39,33
20220622,7060,728,721
20220622,7070,1,5
20220622,7080,11,19
20220622,7090,635,595
20220622,7100,161,156
20220622,7110,12,15
20220622,7120,400,436
20220622,7130,494,496
20220622,7140,3,3
20220622,7150,413,415
20220622,7160,3103,2958
20220622,7170,16,22
20220622,7180,96,102
20220622,7190,2478,2492
20220622,7200,115,99
20220622,7210,946,1027
20220622,7220,84,95
20220622,7230,818,787
20220622,7240,128,137
20220622,7250,43,52
20220622,7260,125,138
20220622,7270,109,61
20220622,7280,21,16
20220622,7290,654,732
20220622,7300,111,124
20220622,7310,542,556
20220622,7320,90,99
20220622,7330,80,184
20220622,7331,20,13
20220622,7332,262,182
20220622,7333,28,25
20220622,7334,18,15
20220622,7335,197,121
20220622,7336,116,122
20220622,7350,268,253
20220622,7360,2634,2629
20220622,7361,21,47
20220622,7362,75,80
20220622,7380,546,613
20220622,7390,421,411
20220623,0900,5280,4967
20220623,0910,1079,1081
20220623,0920,1912,1763
20220623,0930,4694,4719
20220623,0940,2064,2002
20220623,0950,1749,1451
20220623,0960,7758,8124
20220623,0970,9696,9868
20220623,0980,9109,9426
20220623,0990,12682,12762
20220623,1000,38575,37696
20220623,1010,3315,3185
20220623,1020,14549,14273
20220623,1030,2169,2007
20220623,1040,10142,10147
20220623,1050,847,837
20220623,1060,1153,1192
20220623,1070,5900,5978
20220623,1080,16848,17416
20220623,1090,6238,6164
20220623,1100,14478,14599
20220623,1110,4168,3985
20220623,1120,3254,3094
20220623,1130,1128,1135
20220623,1140,48,69
20220623,1150,476,459
20220623,1160,2214,2190
20220623,1170,3153,3251
20220623,1180,3344,3252
20220623,1190,1748,1740
20220623,1191,164,138
20220623,1192,1133,1080
20220623,1193,402,390
20220623,1194,1733,1833
20220623,1201,32,29
20220623,1202,69,66
20220623,1203,250,248
20220623,1204,52,58
20220623,1205,30,27
20220623,1206,13,14
20220623,1207,2,2
20220623,1208,146,148
20220623,1210,11061,10976
20220623,1220,752,677
20220623,1230,428,415
20220623,1240,176,185
20220623,1250,5161,5326
20220623,2110,21,16
20220623,2120,54,58
20220623,2130,932,882
20220623,2140,19,20
20220623,2150,245,243
20220623,2160,18,17
20220623,2170,417,430
20220623,2180,783,759
20220623,2190,129,128
20220623,2200,973,1036
20220623,2210,47,46
20220623,2220,537,538
20220623,2230,1156,1183
20220623,2240,153,156
20220623,2250,281,249
20220623,2260,164,91
20220623,3140,185,197
20220623,3150,444,454
20220623,3160,3643,3555
20220623,3170,77,74
20220623,3180,486,468
20220623,3190,431,489
20220623,3210,178,179
20220623,3220,1421,1348
20220623,3230,3454,3562
20220623,3240,398,401
20220623,3250,1076,1024
20220623,3260,309,314
20220623,3270,927,959
20220623,3280,1198,1096
20220623,3290,689,680
20220623,3300,10444,10747
20220623,3310,898,874
20220623,3320,1744,1686
20220623,3330,327,310
20220623,3340,2852,2648
20220623,3350,314,410
20220623,3360,6025,6180
20220623,3370,460,511
20220623,3380,357,362
20220623,3390,3560,3619
20220623,3400,229,239
20220623,3410,527,520
20220623,3420,1188,1189
20220623,3430,452,457
20220623,3431,9,12
20220623,3432,23,22
20220623,3433,7,9
20220623,3434,70,50
20220623,3435,18,40
20220623,3436,26,43
20220623,3450,365,379
20220623,3460,74,88
20220623,3470,2853,2854
20220623,3480,904,870
20220623,3490,73,70
20220623,4050,731,752
20220623,4060,888,856
20220623,4070,406,435
20220623,4080,5232,5211
20220623,4090,325,298
20220623,4100,83,74
20220623,4110,279,273
20220623,4120,2886,2897
20220623,4130,371,395
20220623,4140,289,273
20220623,4150,711,722
20220623,4160,102,101
20220623,4170,1947,1820
20220623,4180,905,863
20220623,4190,1229,1215
20220623,4200,1381,1349
20220623,4210,1761,1780
20220623,4220,13161,13277
20220623,4250,665,655
20220623,4260,414,429
20220623,4270,241,219
20220623,4271,311,277
20220623,4272,1496,1437
20220623,4290,587,596
20220623,4300,915,890
20220623,4310,1407,1381
20220623,4320,698,708
20220623,4330,1253,1264
20220623,4340,5558,5591
20220623,4350,365,383
20220623,4360,382,386
20220623,4370,534,574
20220623,4380,179,203
20220623,4390,363,353
20220623,4400,6842,7247
20220623,4410,505,497
20220623,4420,624,654
20220623,4430,510,513
20220623,4440,2673,2684
20220623,4450,294,290
20220623,4460,597,569
20220623,4470,109,103
20220623,5000,5430,5545
20220623,5010,135,138
20220623,5020,111,129
20220623,5030,446,464
20220623,5040,145,140
20220623,5050,2023,2010
20220623,5060,116,111
20220623,5070,248,247
20220623,5080,19,22
20220623,5090,250,274
20220623,5100,80,97
20220623,5110,39,49
20220623,5120,563,544
20220623,5130,18,0
20220623,5160,0,3
20220623,5190,82,87
20220623,5200,10,4
20220623,5210,178,175
20220623,5220,53,74
20220623,5230,354,298
20220623,5240,9,4
20220623,6000,3626,4009
20220623,6010,3,5
20220623,6020,142,133
20220623,6030,31,28
20220623,6040,4,6
20220623,6050,351,375
20220623,6060,4,5
20220623,6070,518,525
20220623,6080,81,108
20220623,6090,4,1
20220623,6100,18,15
20220623,6110,894,865
20220623,6120,6,9
20220623,6130,374,427
20220623,6140,33,29
20220623,6150,3,1
20220623,6160,242,267
20220623,6170,36,25
20220623,6180,214,208
20220623,6190,24,25
20220623,6200,16,14
20220623,6210,41,37
20220623,6220,226,235
20220623,6230,5,9
20220623,6240,268,190
20220623,6250,341,330
20220623,7000,6291,6281
20220623,7010,102,103
20220623,7020,11,12
20220623,7030,274,263
20220623,7040,15,20
20220623,7050,40,44
20220623,7060,722,746
20220623,7070,9,11
20220623,7080,4,10
20220623,7090,599,592
20220623,7100,142,165
20220623,7110,12,7
20220623,7120,419,460
20220623,7130,498,512
20220623,7140,3,3
20220623,7150,397,429
20220623,7160,3245,2983
20220623,7170,20,24
20220623,7180,130,126
20220623,7190,2652,2609
20220623,7200,106,95
20220623,7210,998,1093
20220623,7220,70,100
20220623,7230,957,929
20220623,7240,111,118
20220623,7250,73,59
20220623,7260,134,140
20220623,7270,94,72
20220623,7280,19,12
20220623,7290,821,868
20220623,7300,131,124
20220623,7310,523,540
20220623,7320,80,92
20220623,7330,125,120
20220623,7331,29,4
20220623,7332,206,166
20220623,7333,17,31
20220623,7334,28,16
20220623,7335,76,77
20220623,7336,101,121
20220623,7350,281,271
20220623,7360,2837,2798
20220623,7361,59,46
20220623,7362,148,179
20220623,7380,601,567
20220623,7390,263,401
20220624,0900,5949,5668
20220624,0910,1090,1176
20220624,0920,1995,1949
20220624,0930,5058,5079
20220624,0940,2260,2141
20220624,0950,1795,1447
20220624,0960,8262,8602
20220624,0970,9949,9720
20220624,0980,10152,10532
20220624,0990,14072,13502
20220624,1000,47841,43756
20220624,1010,3337,3256
20220624,1020,17765,17109
20220624,1030,2384,2147
20220624,1040,11222,11346
20220624,1050,901,869
20220624,1060,1221,1214
20220624,1070,6322,6346
20220624,1080,20364,20518
20220624,1090,6967,6783
20220624,1100,18016,17650
20220624,1110,4573,4352
20220624,1120,4122,3504
20220624,1130,1244,1235
20220624,1140,62,68
20220624,1150,539,512
20220624,1160,2994,2604
20220624,1170,4350,3754
20220624,1180,3977,3754
20220624,1190,1906,1803
20220624,1191,233,167
20220624,1192,1909,1311
20220624,1193,646,456
20220624,1194,2259,2848
20220624,1201,47,45
20220624,1202,106,98
20220624,1203,318,311
20220624,1204,58,57
20220624,1205,35,31
20220624,1206,21,21
20220624,1207,2,9
20220624,1208,193,213
20220624,1210,14866,13982
20220624,1220,831,779
20220624,1230,439,454
20220624,1240,159,191
20220624,1250,6491,6400
20220624,2110,28,29
20220624,2120,62,68
20220624,2130,1405,968
20220624,2140,18,24
20220624,2150,261,275
20220624,2160,30,31
20220624,2170,491,554
20220624,2180,945,1104
20220624,2190,157,149
20220624,2200,1300,1591
20220624,2210,54,68
20220624,2220,654,881
20220624,2230,1685,1682
20220624,2240,195,200
20220624,2250,302,304
20220624,2260,118,104
20220624,3140,227,215
20220624,3150,639,704
20220624,3160,4336,4457
20220624,3170,91,102
20220624,3180,543,634
20220624,3190,490,510
20220624,3210,185,233
20220624,3220,1784,1486
20220624,3230,4619,5485
20220624,3240,402,409
20220624,3250,1359,1385
20220624,3260,324,330
20220624,3270,1185,1292
20220624,3280,1319,1421
20220624,3290,868,914
20220624,3300,14976,16533
20220624,3310,1085,1070
20220624,3320,2064,1900
20220624,3330,342,391
20220624,3340,4960,3777
20220624,3350,395,337
20220624,3360,7393,8630
20220624,3370,571,654
20220624,3380,384,409
20220624,3390,3928,4936
20220624,3400,229,334
20220624,3410,494,597
20220624,3420,1262,1604
20220624,3430,462,540
20220624,3431,7,13
20220624,3432,35,46
20220624,3433,10,5
20220624,3434,119,60
20220624,3435,31,37
20220624,3436,18,28
20220624,3450,402,477
20220624,3460,95,97
20220624,3470,3803,4023
20220624,3480,1142,1367
20220624,3490,80,99
20220624,4050,1055,901
20220624,4060,1208,1079
20220624,4070,546,592
20220624,4080,6662,7558
20220624,4090,381,353
20220624,4100,119,134
20220624,4110,303,369
20220624,4120,3440,3848
20220624,4130,506,477
20220624,4140,322,352
20220624,4150,996,798
20220624,4160,89,96
20220624,4170,2531,2189
20220624,4180,1135,845
20220624,4190,1743,1363
20220624,4200,1932,1729
20220624,4210,2180,1932
20220624,4220,17243,18109
20220624,4250,851,782
20220624,4260,503,519
20220624,4270,271,252
20220624,4271,310,261
20220624,4272,2340,1993
20220624,4290,885,829
20220624,4300,1103,1044
20220624,4310,2059,1679
20220624,4320,806,919
20220624,4330,1528,1469
20220624,4340,8522,8184
20220624,4350,459,471
20220624,4360,477,494
20220624,4370,658,670
20220624,4380,254,220
20220624,4390,383,393
20220624,4400,8774,9759
20220624,4410,611,570
20220624,4420,852,826
20220624,4430,672,652
20220624,4440,3464,3725
20220624,4450,331,327
20220624,4460,807,688
20220624,4470,80,93
20220624,5000,6892,7605
20220624,5010,149,145
20220624,5020,86,104
20220624,5030,505,556
20220624,5040,150,171
20220624,5050,2294,2757
20220624,5060,111,108
20220624,5070,267,315
20220624,5080,14,17
20220624,5090,291,341
20220624,5100,76,92
20220624,5110,32,52
20220624,5120,660,728
20220624,5130,24,0
20220624,5190,145,140
20220624,5200,18,14
20220624,5210,190,199
20220624,5220,119,126
20220624,5230,571,386
20220624,5240,7,10
20220624,6000,5334,5797
20220624,6010,4,4
20220624,6020,154,180
20220624,6030,32,41
20220624,6040,4,4
20220624,6050,506,539
20220624,6060,1,6
20220624,6070,604,716
20220624,6080,103,146
20220624,6090,3,11
20220624,6100,13,13
20220624,6110,1276,1288
20220624,6120,10,21
20220624,6130,517,649
20220624,6140,40,39
20220624,6150,5,9
20220624,6160,361,401
20220624,6170,30,28
20220624,6180,302,319
20220624,6190,23,27
20220624,6200,12,8
20220624,6210,45,45
20220624,6220,223,250
20220624,6230,3,10
20220624,6240,340,195
20220624,6250,456,458
20220624,7000,8715,10197
20220624,7010,107,110
20220624,7020,3,7
20220624,7030,317,346
20220624,7040,15,8
20220624,7050,35,44
20220624,7060,764,768
20220624,7070,4,8
20220624,7080,11,9
20220624,7090,621,642
20220624,7100,179,204
20220624,7110,10,18
20220624,7120,471,460
20220624,7130,491,574
20220624,7140,3,3
20220624,7150,400,419
20220624,7160,3712,3599
20220624,7170,15,13
20220624,7180,118,120
20220624,7190,3168,3278
20220624,7200,90,100
20220624,7210,1058,1212
20220624,7220,68,88
20220624,7230,886,930
20220624,7240,107,100
20220624,7250,77,109
20220624,7260,118,135
20220624,7270,77,51
20220624,7280,17,25
20220624,7290,786,829
20220624,7300,121,153
20220624,7310,650,621
20220624,7320,90,108
20220624,7330,83,132
20220624,7331,15,5
20220624,7332,217,214
20220624,7333,21,20
20220624,7334,29,28
20220624,7335,127,138
20220624,7336,75,96
20220624,7350,309,287
20220624,7360,2850,2862
20220624,7361,34,51
20220624,7362,72,92
20220624,7380,555,604
20220624,7390,427,404
20220625,0900,5022,4909
20220625,0910,808,881
20220625,0920,1326,1380
20220625,0930,3154,3191
20220625,0940,1328,1270
20220625,0950,1060,910
20220625,0960,6105,6033
20220625,0970,3729,3553
20220625,0980,6835,7027
20220625,0990,8476,7994
20220625,1000,37120,33811
20220625,1010,2477,2385
20220625,1020,15378,14265
20220625,1030,1609,1385
20220625,1040,8710,8433
20220625,1050,721,651
20220625,1060,1073,988
20220625,1070,4735,4694
20220625,1080,16627,17172
20220625,1090,4956,4902
20220625,1100,15802,16239
20220625,1110,3238,3050
20220625,1120,2511,2531
20220625,1130,1053,1006
20220625,1140,45,52
20220625,1150,355,390
20220625,1160,1834,1933
20220625,1170,3594,3469
20220625,1180,2524,2481
20220625,1190,1203,1271
20220625,1191,211,174
20220625,1192,1229,908
20220625,1193,411,356
20220625,1194,1792,1835
20220625,1201,34,43
20220625,1202,66,68
20220625,1203,282,290
20220625,1204,39,47
20220625,1205,27,36
20220625,1206,55,87
20220625,1207,7,14
20220625,1208,401,387
20220625,1210,13353,13102
20220625,1220,480,430
20220625,1230,332,330
20220625,1240,171,203
20220625,1250,4778,4819
20220625,2110,28,34
20220625,2120,64,65
20220625,2130,573,586
20220625,2140,21,19
20220625,2150,485,485
20220625,2160,81,79
20220625,2170,432,510
20220625,2180,642,814
20220625,2190,198,176
20220625,2200,1394,1526
20220625,2210,19,36
20220625,2220,531,646
20220625,2230,1500,1421
20220625,2240,161,170
20220625,2250,302,265
20220625,2260,207,153
20220625,3140,129,152
20220625,3150,485,543
20220625,3160,2786,2967
20220625,3170,59,67
20220625,3180,549,579
20220625,3190,356,449
20220625,3210,219,256
20220625,3220,1100,1104
20220625,3230,4256,4696
20220625,3240,401,359
20220625,3250,1437,1322
20220625,3260,255,254
20220625,3270,1022,1020
20220625,3280,1312,1236
20220625,3290,780,701
20220625,3300,16255,17474
20220625,3310,932,849
20220625,3320,1450,1274
20220625,3330,375,401
20220625,3340,4386,3525
20220625,3350,268,337
20220625,3360,7256,7766
20220625,3370,617,634
20220625,3380,431,425
20220625,3390,3729,4225
20220625,3400,212,272
20220625,3410,466,515
20220625,3420,1121,1260
20220625,3430,453,527
20220625,3431,14,9
20220625,3432,42,36
20220625,3433,7,10
20220625,3434,93,125
20220625,3435,36,46
20220625,3436,75,46
20220625,3450,346,400
20220625,3460,89,124
20220625,3470,3602,3508
20220625,3480,1158,1176
20220625,3490,73,85
20220625,4050,709,697
20220625,4060,1129,1006
20220625,4070,321,342
20220625,4080,5981,6789
20220625,4090,404,401
20220625,4100,64,97
20220625,4110,247,255
20220625,4120,2666,2976
20220625,4130,327,328
20220625,4140,286,297
20220625,4150,773,668
20220625,4160,89,74
20220625,4170,1802,1646
20220625,4180,698,556
20220625,4190,1427,1225
20220625,4200,1696,1452
20220625,4210,1625,1365
20220625,4220,16495,16963
20220625,4250,751,742
20220625,4260,530,517
20220625,4270,238,242
20220625,4271,186,151
20220625,4272,2215,1957
20220625,4290,636,602
20220625,4300,858,879
20220625,4310,1370,1349
20220625,4320,800,911
20220625,4330,1344,1247
20220625,4340,7014,6777
20220625,4350,323,319
20220625,4360,389,391
20220625,4370,578,522
20220625,4380,206,178
20220625,4390,278,268
20220625,4400,8942,8716
20220625,4410,427,348
20220625,4420,796,723
20220625,4430,517,518
20220625,4440,2890,2639
20220625,4450,338,324
20220625,4460,577,612
20220625,4470,46,54
20220625,5000,6155,5885
20220625,5010,144,119
20220625,5020,72,100
20220625,5030,398,413
20220625,5040,157,166
20220625,5050,1995,1995
20220625,5060,20,24
20220625,5070,189,237
20220625,5080,13,18
20220625,5090,236,209
20220625,5100,58,74
20220625,5110,38,129
20220625,5120,612,659
20220625,5130,100,1
20220625,5160,0,1
20220625,5190,104,95
20220625,5200,6,15
20220625,5210,246,276
20220625,5220,99,151
20220625,5230,459,370
20220625,5240,3,3
20220625,6000,4044,5073
20220625,6010,4,5
20220625,6020,128,198
20220625,6030,16,8
20220625,6050,261,376
20220625,6060,4,2
20220625,6070,660,669
20220625,6080,90,86
20220625,6090,6,3
20220625,6100,13,22
20220625,6110,813,849
20220625,6120,2,6
20220625,6130,372,451
20220625,6140,29,30
20220625,6150,6,5
20220625,6160,287,300
20220625,6170,19,10
20220625,6180,188,250
20220625,6190,4,9
20220625,6200,7,15
20220625,6210,28,30
20220625,6220,197,217
20220625,6230,0,4
20220625,6240,250,189
20220625,6250,333,339
20220625,7000,6859,8233
20220625,7010,54,42
20220625,7020,3,2
20220625,7030,263,331
20220625,7040,24,16
20220625,7050,11,14
20220625,7060,176,185
20220625,7070,4,7
20220625,7080,0,19
20220625,7090,342,354
20220625,7100,139,157
20220625,7110,11,8
20220625,7120,371,413
20220625,7130,348,398
20220625,7150,357,383
20220625,7160,3400,3556
20220625,7170,16,22
20220625,7180,89,87
20220625,7190,2784,2844
20220625,7200,82,88
20220625,7210,1369,1646
20220625,7220,59,73
20220625,7230,767,937
20220625,7240,256,229
20220625,7250,116,113
20220625,7260,179,201
20220625,7270,226,139
20220625,7280,25,36
20220625,7290,1400,1447
20220625,7300,92,138
20220625,7310,474,625
20220625,7320,126,103
20220625,7330,261,426
20220625,7331,96,60
20220625,7332,449,431
20220625,7333,51,106
20220625,7334,95,49
20220625,7335,279,257
20220625,7336,247,266
20220625,7350,531,494
20220625,7360,2645,2963
20220625,7361,51,38
20220625,7362,158,201
20220625,7380,408,411
20220625,7390,264,275
20220626,0900,5020,4763
20220626,0910,717,696
20220626,0920,1185,1177
20220626,0930,2915,3088
20220626,0940,1131,1235
20220626,0950,954,886
20220626,0960,5044,5432
20220626,0970,2998,3366
20220626,0980,6262,6277
20220626,0990,7056,8267
20220626,1000,34281,36949
20220626,1010,2364,2236
20220626,1020,15083,16083
20220626,1030,1481,1372
20220626,1040,8694,9053
20220626,1050,667,676
20220626,1060,1000,1053
20220626,1070,4723,4680
20220626,1080,18110,18752
20220626,1090,4903,5028
20220626,1100,18549,18908
20220626,1110,3071,3081
20220626,1120,2584,2973
20220626,1130,1175,1124
20220626,1140,58,73
20220626,1150,354,382
20220626,1160,1877,2289
20220626,1170,4108,4635
20220626,1180,2578,2842
20220626,1190,913,1116
20220626,1191,212,233
20220626,1192,928,1644
20220626,1193,330,586
20220626,1194,2526,1462
20220626,1201,22,32
20220626,1202,59,72
20220626,1203,313,266
20220626,1204,50,56
20220626,1205,23,18
20220626,1206,81,116
20220626,1207,21,20
20220626,1208,519,459
20220626,1210,13308,14613
20220626,1220,503,534
20220626,1230,349,298
20220626,1240,154,173
20220626,1250,5088,5163
20220626,2110,24,26
20220626,2120,62,53
20220626,2130,583,800
20220626,2140,13,8
20220626,2150,497,426
20220626,2160,61,48
20220626,2170,561,463
20220626,2180,995,807
20220626,2190,219,217
20220626,2200,1871,1598
20220626,2210,47,23
20220626,2220,832,643
20220626,2230,2140,1928
20220626,2240,243,227
20220626,2250,378,296
20220626,2260,292,147
20220626,3140,153,162
20220626,3150,600,501
20220626,3160,3183,2813
20220626,3170,62,81
20220626,3180,749,615
20220626,3190,549,474
20220626,3210,300,277
20220626,3220,1417,1737
20220626,3230,6028,5693
20220626,3240,478,463
20220626,3250,1956,1849
20220626,3260,271,247
20220626,3270,1104,1078
20220626,3280,1582,1447
20220626,3290,858,837
20220626,3300,21579,19292
20220626,3310,831,929
20220626,3320,1344,1373
20220626,3330,598,619
20220626,3340,4391,4893
